"comment_code","name","category","kana","valid_from","valid_to","change_type","raw_record"
"600178","毛髪の自然再生が認められていない期間（リットフーロカプセル５０ｍｇ）；","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMwIiwiNjAwMTc4IiwiMzUiLCLmr5vpq6rjga7oh6rnhLblho3nlJ/jgYzoqo3jgoHjgonjgozjgabjgYTjgarjgYTmnJ/plpPvvIjjg6rjg4Pjg4jjg5Xjg7zjg63jgqvjg5fjgrvjg6vvvJXvvJDvvY3vvYfvvInvvJsiLCIyMCIsIu++k++9s+++iu++gu++ie+9vO+9vu++nu++ne+9u++9su+9vu+9su+9tu++nu++kO++hO++ku++l+++miIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgzMDYwMDE3OCIsIjY2OTQwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"600179","難治性の慢性咳嗽であると判断した理由（リフヌア錠４５ｍｇ）；","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMwIiwiNjAwMTc5IiwiMzAiLCLpm6PmsrvmgKfjga7mhaLmgKflkrPll73jgafjgYLjgovjgajliKTmlq3jgZfjgZ/nkIbnlLHvvIjjg6rjg5Xjg4zjgqLpjKDvvJTvvJXvvY3vvYfvvInvvJsiLCIyMCIsIu++he++ne+9vO++nu+9vu+9su++ie++j+++ne+9vu+9su+9tu++nu+9su+9v++9s+++g+++nu+9se++mSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgzMDYwMDE3OSIsIjY2OTcwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"600180","生存網膜細胞を確認した検査方法（ルクスターナ注）；","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMwIiwiNjAwMTgwIiwiMjUiLCLnlJ/lrZjntrLohpzntLDog57jgpLnorroqo3jgZfjgZ/mpJzmn7vmlrnms5XvvIjjg6vjgq/jgrnjgr/jg7zjg4rms6jvvInvvJsiLCIyMCIsIu+9vu+9su+9v+++nu++ne++k++9s+++j++9uO+9u++9su++ju++nu+9s++9pu+9tu+9uO++hu++ne+9vCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgzMDYwMDE4MCIsIjY3MDYwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"600181","本製剤の使用が必要と判断するに当たって参照したＬＤＬ－コレステロールの検査値（レクビオ皮下注３００ｍｇシリンジ）；","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMwIiwiNjAwMTgxIiwiNTciLCLmnKzoo73liaTjga7kvb/nlKjjgYzlv4XopoHjgajliKTmlq3jgZnjgovjgavlvZPjgZ/jgaPjgablj4LnhafjgZfjgZ/vvKzvvKTvvKzvvI3jgrPjg6zjgrnjg4bjg63jg7zjg6vjga7mpJzmn7vlgKTvvIjjg6zjgq/jg5Pjgqrnmq7kuIvms6jvvJPvvJDvvJDvvY3vvYfjgrfjg6rjg7PjgrjvvInvvJsiLCIyMCIsIu++ju++ne+9vu+9su+9u+++nu+9su++ie+9vO++lu+9s++9tu++nu++i+++gu++lu+9s+++hO++iu++nSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgzMDYwMDE4MSIsIjY3MTIwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"600182","投与中のＨＭＧ－ＣｏＡ還元酵素阻害剤の成分名（レクビオ皮下注３００ｍｇシリンジ）；","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMwIiwiNjAwMTgyIiwiNDEiLCLmipXkuI7kuK3jga7vvKjvvK3vvKfvvI3vvKPvvY/vvKHpgoTlhYPphbXntKDpmLvlrrPliaTjga7miJDliIblkI3vvIjjg6zjgq/jg5Pjgqrnmq7kuIvms6jvvJPvvJDvvJDvvY3vvYfjgrfjg6rjg7PjgrjvvInvvJsiLCIyMCIsIu++hO+9s+++lu++ge+9re+9s+++iUhNRy1Db0Hvvbbvvp3vvbnvvp7vvp3vvboiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MzA2MDAxODIiLCI2NzE3MDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"600183","投与中のＨＭＧ－ＣｏＡ還元酵素阻害剤の成分名の１日投与量（レクビオ皮下注３００ｍｇシリンジ）；","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMwIiwiNjAwMTgzIiwiNDciLCLmipXkuI7kuK3jga7vvKjvvK3vvKfvvI3vvKPvvY/vvKHpgoTlhYPphbXntKDpmLvlrrPliaTjga7miJDliIblkI3jga7vvJHml6XmipXkuI7ph4/vvIjjg6zjgq/jg5Pjgqrnmq7kuIvms6jvvJPvvJDvvJDvvY3vvYfjgrfjg6rjg7PjgrjvvInvvJsiLCIyMCIsIu++hO+9s+++lu++ge+9re+9s+++iUhNRy1Db0Hvvbbvvp3vvbnvvp7vvp3vvboiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MzA2MDAxODMiLCI2NzE4MDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"600184","使用可能なＨＭＧ－ＣｏＡ還元酵素阻害剤がないと判断した理由（レクビオ皮下注３００ｍｇシリンジ）；","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMwIiwiNjAwMTg0IiwiNDgiLCLkvb/nlKjlj6/og73jgarvvKjvvK3vvKfvvI3vvKPvvY/vvKHpgoTlhYPphbXntKDpmLvlrrPliaTjgYzjgarjgYTjgajliKTmlq3jgZfjgZ/nkIbnlLHvvIjjg6zjgq/jg5Pjgqrnmq7kuIvms6jvvJPvvJDvvJDvvY3vvYfjgrfjg6rjg7PjgrjvvInvvJsiLCIyMCIsIu+9vO++lu+9s++9tu++ie+9s+++hUhNRy1Db0Hvvbbvvp3vvbnvvp7vvp3vvboiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MzA2MDAxODQiLCI2NzIwMDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"600185","投与中のＨＭＧ－ＣｏＡ還元酵素阻害剤の投与期間（レクビオ皮下注３００ｍｇシリンジ）；","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMwIiwiNjAwMTg1IiwiNDIiLCLmipXkuI7kuK3jga7vvKjvvK3vvKfvvI3vvKPvvY/vvKHpgoTlhYPphbXntKDpmLvlrrPliaTjga7mipXkuI7mnJ/plpPvvIjjg6zjgq/jg5Pjgqrnmq7kuIvms6jvvJPvvJDvvJDvvY3vvYfjgrfjg6rjg7PjgrjvvInvvJsiLCIyMCIsIu++hO+9s+++lu++ge+9re+9s+++iUhNRy1Db0Hvvbbvvp3vvbnvvp7vvp3vvboiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MzA2MDAxODUiLCI2NzI3MDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"600186","直近のＬＤＬ－コレステロールの検査値（レクビオ皮下注３００ｍｇシリンジ）；","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMwIiwiNjAwMTg2IiwiMzciLCLnm7Tov5Hjga7vvKzvvKTvvKzvvI3jgrPjg6zjgrnjg4bjg63jg7zjg6vjga7mpJzmn7vlgKTvvIjjg6zjgq/jg5Pjgqrnmq7kuIvms6jvvJPvvJDvvJDvvY3vvYfjgrfjg6rjg7PjgrjvvInvvJsiLCIyMCIsIu++ge+9ru+9r++9t+++ne++iUxETC3vvbrvvprvvb3vvoPvvpvvvbDvvpnvvonvvbnvvp0iLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MzA2MDAxODYiLCI2NzI4MDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"600187","投与継続が可能と判断した理由（レクビオ皮下注３００ｍｇシリンジ）；","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMwIiwiNjAwMTg3IiwiMzMiLCLmipXkuI7ntpnntprjgYzlj6/og73jgajliKTmlq3jgZfjgZ/nkIbnlLHvvIjjg6zjgq/jg5Pjgqrnmq7kuIvms6jvvJPvvJDvvJDvvY3vvYfjgrfjg6rjg7PjgrjvvInvvJsiLCIyMCIsIu++hO+9s+++lu+9ue+9su+9v+++nu+9uO+9tu++nu+9tu++ie+9s+++hO++iu++ne++gO++nu++ne+9vCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgzMDYwMDE4NyIsIjY3MjkwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"600188","アミロイドＰＥＴ検査実施施設名（レケンビ点滴静注２００ｍｇ等）；","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMwIiwiNjAwMTg4IiwiMzIiLCLjgqLjg5/jg63jgqTjg4nvvLDvvKXvvLTmpJzmn7vlrp/mlr3mlr3oqK3lkI3vvIjjg6zjgrHjg7Pjg5Pngrnmu7TpnZnms6jvvJLvvJDvvJDvvY3vvYfnrYnvvInvvJsiLCIyMCIsIu+9se++kO++m++9su++hO++nlBFVO+9ue++ne+9u++9vO++nu+9r++9vO+9vO+9vu++gu++kiIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgzMDYwMDE4OCIsIjY3NDAwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"600189","脳脊髄液（ＣＳＦ）検査検査実施施設名（レケンビ点滴静注２００ｍｇ等）；","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMwIiwiNjAwMTg5IiwiMzUiLCLohLPohIrpq4TmtrLvvIjvvKPvvLPvvKbvvInmpJzmn7vmpJzmn7vlrp/mlr3mlr3oqK3lkI3vvIjjg6zjgrHjg7Pjg5Pngrnmu7TpnZnms6jvvJLvvJDvvJDvvY3vvYfnrYnvvInvvJsiLCIyMCIsIu++ie+9s++9vu+9t++9ve++nu+9su+9tO+9t++9ue++ne+9u++9ue++ne+9u++9vO++nu+9r++9vO+9vCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgzMDYwMDE4OSIsIjY3NDIwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"600190","連携施設名（施設要件エに該当））（レケンビ点滴静注２００ｍｇ等）；","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMwIiwiNjAwMTkwIiwiMzMiLCLpgKPmkLrmlr3oqK3lkI3vvIjmlr3oqK3opoHku7bjgqjjgavoqbLlvZPvvInvvInvvIjjg6zjgrHjg7Pjg5Pngrnmu7TpnZnms6jvvJLvvJDvvJDvvY3vvYfnrYnvvInvvJsiLCI5Iiwi776a776d7725772y7728772+776C776S772yIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODMwNjAwMTkwIiwiNjc1NTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600191","連携施設の所在地（施設要件エに該当））（レケンビ点滴静注２００ｍｇ等）；","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMwIiwiNjAwMTkxIiwiMzYiLCLpgKPmkLrmlr3oqK3jga7miYDlnKjlnLDvvIjmlr3oqK3opoHku7bjgqjjgavoqbLlvZPvvInvvInvvIjjg6zjgrHjg7Pjg5Pngrnmu7TpnZnms6jvvJLvvJDvvJDvvY3vvYfnrYnvvInvvJsiLCIxNCIsIu++mu++ne+9ue+9su+9vO+9vu++gu++ie+9vO+9ru+9u+++nu+9su++gSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgzMDYwMDE5MSIsIjY3NTYwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"600192","投与の継続が必要と判断した理由（レケンビ点滴静注２００ｍｇ等）；","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMwIiwiNjAwMTkyIiwiMzIiLCLmipXkuI7jga7ntpnntprjgYzlv4XopoHjgajliKTmlq3jgZfjgZ/nkIbnlLHvvIjjg6zjgrHjg7Pjg5Pngrnmu7TpnZnms6jvvJLvvJDvvJDvvY3vvYfnrYnvvInvvJsiLCIyMCIsIu++hO+9s+++lu++ie+9ue+9su+9v+++nu+9uO+9tu++nu++i+++gu++lu+9s+++hO++iu++ne++gO++niIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgzMDYwMDE5MiIsIjY3NjkwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"600193","ＩＣＳを当該用量以上に増量することが不適切であると判断した理由（テゼスパイア皮下注２１０ｍｇシリンジ）；","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMwIiwiNjAwMTkzIiwiNTIiLCLvvKnvvKPvvLPjgpLlvZPoqbLnlKjph4/ku6XkuIrjgavlopfph4/jgZnjgovjgZPjgajjgYzkuI3pganliIfjgafjgYLjgovjgajliKTmlq3jgZfjgZ/nkIbnlLHvvIjjg4bjgrzjgrnjg5HjgqTjgqLnmq7kuIvms6jvvJLvvJHvvJDvvY3vvYfjgrfjg6rjg7PjgrjvvInvvJsiLCIyMCIsIklDU++9pu++hO+9s++9tu++nu+9su++lu+9s+++mO+9ru+9s++9su+9vO++nu+9ru+9s+++hiIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgzMDYwMDE5MyIsIjY2MjkwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"600194","投与前の血中Ｈｂ値（フェインジェクト静注５００ｍｇ）；","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMwIiwiNjAwMTk0IiwiMjciLCLmipXkuI7liY3jga7ooYDkuK3vvKjvvYLlgKTvvIjjg5XjgqfjgqTjg7Pjgrjjgqfjgq/jg4jpnZnms6jvvJXvvJDvvJDvvY3vvYfvvInvvJsiLCIxNCIsIu++hO+9s+++lu++j++9tO++ie+9ue+9r+++ge+9re+9s0hi776BIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODMwNjAwMTk0IiwiNjYyOTAwMTAiLCIiLCIiLCIiLCIiLCIiLCIi"
"600195","投与前の血中Ｈｂ値（モノヴァー静注５００ｍｇ等）；","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMwIiwiNjAwMTk1IiwiMjUiLCLmipXkuI7liY3jga7ooYDkuK3vvKjvvYLlgKTvvIjjg6Ljg47jg7TjgqHjg7zpnZnms6jvvJXvvJDvvJDvvY3vvYfnrYnvvInvvJsiLCIxNCIsIu++hO+9s+++lu++j++9tO++ie+9ue+9r+++ge+9re+9s0hi776BIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODMwNjAwMTk1IiwiNjYyOTAwMjAiLCIiLCIiLCIiLCIiLCIiLCIi"
"110001","入院後３日以内に実施した主要な診療行為（救急医療管理加算１）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMxIiwiMTEwMDAxIiwiMzAiLCLlhaXpmaLlvozvvJPml6Xku6XlhoXjgavlrp/mlr3jgZfjgZ/kuLvopoHjgaroqLrnmYLooYzngrrvvIjmlZHmgKXljLvnmYLnrqHnkIbliqDnrpfvvJHvvIkiLCIyMCIsIu++hu+9re+9s++9su++ne+9uu++njPvvbbvvbLvvoXvvbLvvobvvbzvvp7vva/vvbzvvbzvvoDvvbwiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MzExMTAwMDEiLCI3ODAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"110002","入院後３日以内に実施した主要な診療行為（救急医療管理加算２）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjMxIiwiMTEwMDAyIiwiMzAiLCLlhaXpmaLlvozvvJPml6Xku6XlhoXjgavlrp/mlr3jgZfjgZ/kuLvopoHjgaroqLrnmYLooYzngrrvvIjmlZHmgKXljLvnmYLnrqHnkIbliqDnrpfvvJLvvIkiLCIyMCIsIu++hu+9re+9s++9su++ne+9uu++njPvvbbvvbLvvoXvvbLvvobvvbzvvp7vva/vvbzvvbzvvoDvvbwiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MzExMTAwMDIiLCIxMTgwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"1","電話等再診（　　回）","0","7","0","0","0","IjAiLCJDIiwiOCIsIjQwIiwiMSIsIjEwIiwi6Zu76Kmx562J5YaN6Ki677yI44CA44CA5Zue77yJIiwiMTAiLCLvvoPvvp7vvp3vvpzvvoTvvbPvvbvvvbLvvbzvvp0iLCI3IiwiMiIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4NDAwMDAwMDEiLCIxOTkxMDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"6","退院時　　　日分投薬","0","5","0","0","0","IjAiLCJDIiwiOCIsIjQwIiwiNiIsIjEwIiwi6YCA6Zmi5pmC44CA44CA44CA5pel5YiG5oqV6JasIiwiMTAiLCLvvoDvvbLvvbLvvp3vvbzvvp7vvoTvvbPvvpTvvbgiLCI1IiwiMiIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMSIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4NDAwMDAwMDYiLCIxMDA4MDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"7","人工腎臓導入期　平成　　年　　月　　日","14","11","2","0","0","IjAiLCJDIiwiOCIsIjQwIiwiNyIsIjE5Iiwi5Lq65bel6IWO6IeT5bCO5YWl5pyf44CA5bmz5oiQ44CA44CA5bm044CA44CA5pyI44CA44CA5pelIiwiMTgiLCLvvbzvvp7vvp3vvbrvvbPvvbzvvp7vvp3vvb/vvp7vvbPvvoTvvp7vvbPvvobvva3vvbPvvbciLCIxMSIsIjIiLCIxNCIsIjIiLCIxNyIsIjIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4NDAwMDAwMDciLCIxOTkyMDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"8","連続携行式腹膜灌流導入期　平成　　年　　月　　日","19","16","2","0","0","IjAiLCJDIiwiOCIsIjQwIiwiOCIsIjI0Iiwi6YCj57aa5pC66KGM5byP6IW56Iac54GM5rWB5bCO5YWl5pyf44CA5bmz5oiQ44CA44CA5bm044CA44CA5pyI44CA44CA5pelIiwiMjAiLCLvvprvvp3vvb/vvp7vvbjvvbnvvbLvvbrvvbPvvbzvvbfvvozvvbjvvo/vvbjvvbbvvp3vvpjvva3vvbMiLCIxNiIsIjIiLCIxOSIsIjIiLCIyMiIsIjIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4NDAwMDAwMDgiLCIxOTkzMDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"11","傷病手当金意見書交付　平成　　年　　月　　日","17","14","2","0","0","IjAiLCJDIiwiOCIsIjQwIiwiMTEiLCIyMiIsIuWCt+eXheaJi+W9k+mHkeaEj+imi+abuOS6pOS7mOOAgOW5s+aIkOOAgOOAgOW5tOOAgOOAgOaciOOAgOOAgOaXpSIsIjIwIiwi7728772u772z776L776e772u772z776D772x776D7723776d772y7725776d7728772u7726772z776MIiwiMTQiLCIyIiwiMTciLCIyIiwiMjAiLCIyIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODQwMDAwMDExIiwiMTk5NDAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"12","（相続）傷病手当金意見書交付　平成　　年　　月　　日","21","18","2","0","0","IjAiLCJDIiwiOCIsIjQwIiwiMTIiLCIyNiIsIu+8iOebuOe2mu+8ieWCt+eXheaJi+W9k+mHkeaEj+imi+abuOS6pOS7mOOAgOW5s+aIkOOAgOOAgOW5tOOAgOOAgOaciOOAgOOAgOaXpSIsIjIwIiwi7728772u772z776L776e772u772z776D772x776D7723776d772y7725776d7728772u7726772z776MIiwiMTgiLCIyIiwiMjEiLCIyIiwiMjQiLCIyIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODQwMDAwMDEyIiwiMTk5NTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"13","退　院　平成　　年　　月　　日","10","7","2","0","0","IjAiLCJDIiwiOCIsIjQwIiwiMTMiLCIxNSIsIumAgOOAgOmZouOAgOW5s+aIkOOAgOOAgOW5tOOAgOOAgOaciOOAgOOAgOaXpSIsIjQiLCLvvoDvvbLvvbLvvp0iLCI3IiwiMiIsIjEwIiwiMiIsIjEzIiwiMiIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjg0MDAwMDAxMyIsIjE5OTYwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"14","再入院　平成　　年　　月　　日","10","7","2","0","0","IjAiLCJDIiwiOCIsIjQwIiwiMTQiLCIxNSIsIuWGjeWFpemZouOAgOW5s+aIkOOAgOOAgOW5tOOAgOOAgOaciOOAgOOAgOaXpSIsIjciLCLvvbvvvbLvvobvva3vvbPvvbLvvp0iLCI3IiwiMiIsIjEwIiwiMiIsIjEzIiwiMiIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjg0MDAwMDAxNCIsIjE5OTcwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"15","外泊　　　日","0","4","0","0","0","IjAiLCJDIiwiOCIsIjQwIiwiMTUiLCI2Iiwi5aSW5rOK44CA44CA44CA5pelIiwiNSIsIu+9tu++nu+9su++iu+9uCIsIjQiLCIyIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjg0MDAwMDAxNSIsIjE5OTgwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"16","外泊　　　日～　　日","8","4","0","0","0","IjAiLCJDIiwiOCIsIjQwIiwiMTYiLCIxMCIsIuWkluaziuOAgOOAgOOAgOaXpe+9nuOAgOOAgOaXpSIsIjUiLCLvvbbvvp7vvbLvvorvvbgiLCI0IiwiMiIsIjgiLCIyIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4NDAwMDAwMTYiLCIxOTk5MDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"19","出生時体重（　　　　ｇ）","0","7","0","0","0","IjAiLCJDIiwiOCIsIjQwIiwiMTkiLCIxMiIsIuWHuueUn+aZguS9k+mHje+8iOOAgOOAgOOAgOOAgO+9h++8iSIsIjEzIiwi7728772t772v772+772y7728776e776A772y7728776e772t772zIiwiNyIsIjQiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODQwMDAwMDE5IiwiMjAwMDAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"20","救急医療管理入院　平成　　年　　月　　日","15","12","2","0","0","IjAiLCJDIiwiOCIsIjQwIiwiMjAiLCIyMCIsIuaVkeaApeWMu+eZgueuoeeQhuWFpemZouOAgOW5s+aIkOOAgOOAgOW5tOOAgOOAgOaciOOAgOOAgOaXpSIsIjE4Iiwi7723772t772z7723772t772z772y776Y772u772z7722776d776Y776G772t772z772y776dIiwiMTIiLCIyIiwiMTUiLCIyIiwiMTgiLCIyIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODQwMDAwMDIwIiwiMjAwMTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"21","救命救急入院　平成　　年　　月　　日","13","10","2","0","0","IjAiLCJDIiwiOCIsIjQwIiwiMjEiLCIxOCIsIuaVkeWRveaVkeaApeWFpemZouOAgOW5s+aIkOOAgOOAgOW5tOOAgOOAgOaciOOAgOOAgOaXpSIsIjE2Iiwi7723772t772z776S772y7723772t772z7723772t772z776G772t772z772y776dIiwiMTAiLCIyIiwiMTMiLCIyIiwiMTYiLCIyIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODQwMDAwMDIxIiwiMjAwMjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"22","前回歯科矯正診断料算定　平成　　年　　月　　日","18","15","2","0","0","IjAiLCJDIiwiOCIsIjQwIiwiMjIiLCIyMyIsIuWJjeWbnuatr+enkeefr+ato+iouuaWreaWmeeul+WumuOAgOW5s+aIkOOAgOOAgOW5tOOAgOOAgOaciOOAgOOAgOaXpSIsIjIwIiwi772+776e776d7722772y772877227723772u772z772+772y7728776d776A776e776d776Y772u772zIiwiMTUiLCIyIiwiMTgiLCIyIiwiMjEiLCIyIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODQwMDAwMDIyIiwiMjAwMzAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"23","歯科矯正管理料算定　平成　　年　　月　　日","16","13","2","0","0","IjAiLCJDIiwiOCIsIjQwIiwiMjMiLCIyMSIsIuatr+enkeefr+ato+euoeeQhuaWmeeul+WumuOAgOW5s+aIkOOAgOOAgOW5tOOAgOOAgOaciOOAgOOAgOaXpSIsIjE3Iiwi772877227723772u772z772+772y7722776d776Y776Y772u772z7727776d776D772yIiwiMTMiLCIyIiwiMTYiLCIyIiwiMTkiLCIyIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODQwMDAwMDIzIiwiMjAwNDAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
