"drug_code","name","kana","unit","price","form","manufacturer","valid_from"
"640407072","11","アクプラ静注用１０ｍｇ","19","1","ｱｸﾌﾟﾗｼﾞｮｳﾁｭｳﾖｳ10MG","瓶","Y"
"640407073","11","アクプラ静注用５０ｍｇ","19","1","ｱｸﾌﾟﾗｼﾞｮｳﾁｭｳﾖｳ50MG","瓶","Y"
"640407074","12","アクプラ静注用１００ｍｇ","19","1","ｱｸﾌﾟﾗｼﾞｮｳﾁｭｳﾖｳ100MG","瓶","Y"
"640407080","20","ファーストシン静注用０．５ｇ　５００ｍｇ","19","1","ﾌｧｰｽﾄｼﾝｼﾞｮｳﾁｭｳﾖｳ0.5G","瓶","Y"
"640407081","12","ファーストシン静注用１ｇ","19","1","ﾌｧｰｽﾄｼﾝｼﾞｮｳﾁｭｳﾖｳ1G","瓶","Y"
"640407085","19","１％ディプリバン注　２００ｍｇ２０ｍＬ","22","1","1%ﾃﾞｨﾌﾟﾘﾊﾞﾝﾁｭｳ","管","Y"
"640407086","19","１％ディプリバン注　５００ｍｇ５０ｍＬ","19","1","1%ﾃﾞｨﾌﾟﾘﾊﾞﾝﾁｭｳ","瓶","Y"
"640407166","14","ソリューゲンＦ注　５００ｍＬ","19","1","ｿﾘｭｰｹﾞﾝFﾁｭｳ","瓶","Y"
"640407176","10","ダイメジン・マルチ注","19","1","ﾀﾞｲﾒｼﾞﾝﾏﾙﾁﾁｭｳ","瓶","Y"
"640408013","21","２０％ブドウ糖注射液「ニッシン」　２０ｍＬ","22","1","20%ﾌﾞﾄﾞｳﾄｳﾁｭｳｼｬｴｷﾆｯｼ","管","Y"
"640408043","32","一般診断用精製ツベルクリン（ＰＰＤ）１人用　０．２５μｇ溶解液付","19","1","ｲｯﾊﾟﾝｼﾝﾀﾞﾝﾖｳｾｲｾｲﾂﾍﾞﾙ","瓶","Y"
"640408079","13","コアテック注５ｍｇ　５ｍＬ","22","1","ｺｱﾃｯｸﾁｭｳ5MG","管","Y"
"640408131","15","ナゼア注射液０．３ｍｇ　２ｍＬ","22","1","ﾅｾﾞｱﾁｭｳｼｬｴｷ0.3MG","管","Y"
"640408133","17","ミルリーラ注射液１０ｍｇ　１０ｍＬ","22","1","ﾐﾙﾘｰﾗﾁｭｳｼｬｴｷ10MG","管","Y"
"640408136","23","エスポー注射液７５０　７５０国際単位０．５ｍＬ","22","1","ｴｽﾎﾟｰﾁｭｳｼｬｴｷ750","管","Y"
"640408148","31","パンスポリン静注用１ｇバッグＧ　５％ブドウ糖注射液１００ｍＬ付","51","3","ﾊﾟﾝｽﾎﾟﾘﾝｼﾞｮｳﾁｭｳﾖｳ1Gﾊ","キット","Y"
"640408149","29","パンスポリン静注用１ｇバッグＳ　（生理食塩液１００ｍＬ付）","51","3","ﾊﾟﾝｽﾎﾟﾘﾝｼﾞｮｳﾁｭｳﾖｳ1Gﾊ","キット","Y"
"640408165","18","マイオビュー注シリンジ　２９６ＭＢｑ","47","1","ﾏｲｵﾋﾞｭｰﾁｭｳｼﾘﾝｼﾞ","筒","Y"
"640408166","18","マイオビュー注シリンジ　５９２ＭＢｑ","47","1","ﾏｲｵﾋﾞｭｰﾁｭｳｼﾘﾝｼﾞ","筒","Y"
"640411029","10","シグマート注４８ｍｇ","19","1","ｼｸﾞﾏｰﾄﾁｭｳ48MG","瓶","Y"
"640412008","12","エスロンＢ注　２００ｍＬ","20","1","ｴｽﾛﾝBﾁｭｳ","袋","Y"
"640412018","11","ザルチロン注　１０ｍＬ","22","1","ｻﾞﾙﾁﾛﾝﾁｭｳ","管","Y"
"640412022","11","ジブカルソー注　２ｍＬ","22","1","ｼﾞﾌﾞｶﾙｿｰﾁｭｳ","管","Y"
"640412023","11","ジブカルソー注　５ｍＬ","22","1","ｼﾞﾌﾞｶﾙｿｰﾁｭｳ","管","Y"
"640412032","10","セレブロテックキット","24","2","ｾﾚﾌﾞﾛﾃｯｸｷｯﾄ","回分","Y"
"640412033","14","ソリューゲンＧ注　３００ｍＬ","20","1","ｿﾘｭｰｹﾞﾝGﾁｭｳ","袋","Y"
"640412045","17","低分子デキストランＬ注　２５０ｍＬ","20","1","ﾃｲﾌﾞﾝｼﾃﾞｷｽﾄﾗﾝLﾁｭｳ","袋","Y"
"640412067","15","ブドウ糖注射液　５％１００ｍＬ","20","1","ﾌﾞﾄﾞｳﾄｳﾁｭｳｼｬｴｷ","袋","Y"
"640412069","16","ブドウ糖注射液　５０％２００ｍＬ","20","1","ﾌﾞﾄﾞｳﾄｳﾁｭｳｼｬｴｷ","袋","Y"
"640412070","16","ブドウ糖注射液　５０％５００ｍＬ","20","1","ﾌﾞﾄﾞｳﾄｳﾁｭｳｼｬｴｷ","袋","Y"
"640412071","16","ブドウ糖注射液　７０％３５０ｍＬ","20","1","ﾌﾞﾄﾞｳﾄｳﾁｭｳｼｬｴｷ","袋","Y"
"640412102","13","果糖注射液　５％２００ｍＬ","20","1","ｶﾄｳﾁｭｳｼｬｴｷ","袋","Y"
"640412103","13","果糖注射液　５％５００ｍＬ","20","1","ｶﾄｳﾁｭｳｼｬｴｷ","袋","Y"
"640412105","11","生理食塩液　１００ｍＬ","20","1","ｾｲﾘｼｮｸｴﾝｴｷ","袋","Y"
"640412107","11","生理食塩液　２５０ｍＬ","20","1","ｾｲﾘｼｮｸｴﾝｴｷ","袋","Y"
"640412109","13","テルモ生食ＴＫ　１００ｍＬ","51","3","ﾃﾙﾓｾｲｼｮｸTK","キット","Y"
"640412110","15","テルモ糖注ＴＫ　５％１００ｍＬ","51","3","ﾃﾙﾓﾄｳﾁｭｳTK","キット","Y"
"640412111","15","ブドウ糖注射液　５％２５０ｍＬ","20","1","ﾌﾞﾄﾞｳﾄｳﾁｭｳｼｬｴｷ","袋","Y"
"640412112","15","ブドウ糖注射液　１０％２０ｍＬ","22","1","ﾌﾞﾄﾞｳﾄｳﾁｭｳｼｬｴｷ","管","Y"
"640412173","31","ポリエチレングリコール処理抗破傷風人免疫グロブリン　２５０ＩＵ","19","1","ﾎﾟﾘｴﾁﾚﾝｸﾞﾘｺｰﾙｼｮﾘｺｳﾊｼ","瓶","Y"
"640412174","32","ポリエチレングリコール処理抗破傷風人免疫グロブリン　１５００ＩＵ","19","1","ﾎﾟﾘｴﾁﾚﾝｸﾞﾘｺｰﾙｼｮﾘｺｳﾊｼ","瓶","Y"
"640412175","18","マイオビュー注シリンジ　７４０ＭＢｑ","47","1","ﾏｲｵﾋﾞｭｰﾁｭｳｼﾘﾝｼﾞ","筒","Y"
"640421002","18","２０％ブドウ糖注「日医工」　２０ｍＬ","22","1","20%ﾌﾞﾄﾞｳﾄｳﾁｭｳﾆﾁｲｺｳ","管","Y"
"640421007","10","生食液ＮＳ　２０ｍＬ","22","1","ｾｲｼｮｸｴｷNS","管","Y"
"640421008","11","大塚生食注　５００ｍＬ","19","1","ｵｵﾂｶｾｲｼｮｸﾁｭｳ","瓶","Y"
"640421009","11","大塚生食注　５００ｍＬ","20","1","ｵｵﾂｶｾｲｼｮｸﾁｭｳ","袋","Y"
"640421010","8","大塚生食注　１Ｌ","19","1","ｵｵﾂｶｾｲｼｮｸﾁｭｳ","瓶","Y"
"640421011","8","大塚生食注　１Ｌ","20","1","ｵｵﾂｶｾｲｼｮｸﾁｭｳ","袋","Y"
"640421023","11","大塚蒸留水　５００ｍＬ","19","1","ｵｵﾂｶｼﾞｮｳﾘｭｳｽｲ","瓶","Y"
"640421024","8","大塚蒸留水　１Ｌ","19","1","ｵｵﾂｶｼﾞｮｳﾘｭｳｽｲ","瓶","Y"
"640422006","18","メピバカイン塩酸塩注射液　２％２ｍＬ","22","1","ﾒﾋﾟﾊﾞｶｲﾝｴﾝｻﾝｴﾝﾁｭｳｼｬｴ","管","Y"
"640422007","20","メピバカイン塩酸塩注射液　０．５％５ｍＬ","22","1","ﾒﾋﾟﾊﾞｶｲﾝｴﾝｻﾝｴﾝﾁｭｳｼｬｴ","管","Y"
"640422008","21","メピバカイン塩酸塩注射液　０．５％１０ｍＬ","22","1","ﾒﾋﾟﾊﾞｶｲﾝｴﾝｻﾝｴﾝﾁｭｳｼｬｴ","管","Y"
"640422010","18","メピバカイン塩酸塩注射液　１％２ｍＬ","22","1","ﾒﾋﾟﾊﾞｶｲﾝｴﾝｻﾝｴﾝﾁｭｳｼｬｴ","管","Y"
"640422011","18","メピバカイン塩酸塩注射液　１％５ｍＬ","22","1","ﾒﾋﾟﾊﾞｶｲﾝｴﾝｻﾝｴﾝﾁｭｳｼｬｴ","管","Y"
"640422014","18","メピバカイン塩酸塩注射液　２％５ｍＬ","22","1","ﾒﾋﾟﾊﾞｶｲﾝｴﾝｻﾝｴﾝﾁｭｳｼｬｴ","管","Y"
"640422015","19","メピバカイン塩酸塩注射液　２％１０ｍＬ","22","1","ﾒﾋﾟﾊﾞｶｲﾝｴﾝｻﾝｴﾝﾁｭｳｼｬｴ","管","Y"
"640422017","19","メピバカイン塩酸塩注射液　１％１０ｍＬ","22","1","ﾒﾋﾟﾊﾞｶｲﾝｴﾝｻﾝｴﾝﾁｭｳｼｬｴ","管","Y"
"640422048","16","テクネＭＤＰ注射液　５５５ＭＢｑ","47","1","ﾃｸﾈMDPﾁｭｳｼｬｴｷ","筒","Y"
"640422049","16","テクネＭＤＰ注射液　３７０ＭＢｑ","47","1","ﾃｸﾈMDPﾁｭｳｼｬｴｷ","筒","Y"
"640422050","16","テクネＭＤＰ注射液　９２５ＭＢｑ","47","1","ﾃｸﾈMDPﾁｭｳｼｬｴｷ","筒","Y"
"640431015","21","コンコエイト－ＨＴ　５００単位（溶解液付）","19","1","ｺﾝｺｴｲﾄ-HT","瓶","Y"
"640431017","10","大塚蒸留水　２０ｍＬ","22","1","ｵｵﾂｶｼﾞｮｳﾘｭｳｽｲ","管","Y"
"640431025","29","乾燥まむし抗毒素“化血研”　各６，０００単位入（溶解液付）","19","1","ｶﾝｿｳﾏﾑｼｺｳﾄﾞｸｿｶｹﾂｹﾝ","瓶","Y"
"640431047","18","ブドウ糖注２０％「ＣＭＸ」　２０ｍＬ","22","1","ﾌﾞﾄﾞｳﾄｳﾁｭｳ20%CMX","管","Y"
"640432002","20","静注用フローラン０．５ｍｇ　（溶解液付）","19","1","ｼﾞｮｳﾁｭｳﾖｳﾌﾛｰﾗﾝ0.5MG","瓶","Y"
"640432013","17","ペルジピン注射液２５ｍｇ　２５ｍＬ","22","1","ﾍﾟﾙｼﾞﾋﾟﾝﾁｭｳｼｬｴｷ25MG","管","Y"
"640433063","11","ピドキサール注１０ｍｇ","22","1","ﾋﾟﾄﾞｷｻｰﾙﾁｭｳ10MG","管","Y"
"640433064","11","ピドキサール注３０ｍｇ","22","1","ﾋﾟﾄﾞｷｻｰﾙﾁｭｳ30MG","管","Y"
"640441019","11","テルモ生食　１００ｍＬ","20","1","ﾃﾙﾓｾｲｼｮｸ","袋","Y"
"640443003","18","サンリズム注射液５０　５０ｍｇ５ｍＬ","22","1","ｻﾝﾘｽﾞﾑﾁｭｳｼｬｴｷ50","管","Y"
"640443005","20","マーカイン注脊麻用０．５％高比重　４ｍＬ","22","1","ﾏｰｶｲﾝﾁｭｳｾｷﾏﾖｳ0.5%ｺｳﾋ","管","Y"
"640443006","20","マーカイン注脊麻用０．５％等比重　４ｍＬ","22","1","ﾏｰｶｲﾝﾁｭｳｾｷﾏﾖｳ0.5%ﾄｳﾋ","管","Y"
"640443007","21","グラン注射液Ｍ３００　３００μｇ０．７ｍＬ","22","1","ｸﾞﾗﾝﾁｭｳｼｬｴｷM300","管","Y"
"640443023","16","オキサロール注２．５μｇ　１ｍＬ","22","1","ｵｷｻﾛｰﾙﾁｭｳ2.5ﾏｲｸﾛG","管","Y"
"640443024","14","オキサロール注５μｇ　１ｍＬ","22","1","ｵｷｻﾛｰﾙﾁｭｳ5ﾏｲｸﾛG","管","Y"
"640443025","15","オキサロール注１０μｇ　１ｍＬ","22","1","ｵｷｻﾛｰﾙﾁｭｳ10ﾏｲｸﾛG","管","Y"
"640443027","24","ゾラデックス１．８ｍｇデポ　（ゴセレリンとして）","47","1","ｿﾞﾗﾃﾞｯｸｽ1.8MGﾃﾞﾎﾟ","筒","Y"
"640443038","22","注射用アナクトＣ２，５００単位　（溶解液付）","19","1","ﾁｭｳｼｬﾖｳｱﾅｸﾄC2500ﾀﾝｲ","瓶","Y"
"640443048","27","フルマリンキット静注用１ｇ　（生理食塩液１００ｍＬ付）","51","3","ﾌﾙﾏﾘﾝｷｯﾄｼﾞｮｳﾁｭｳﾖｳ1G","キット","Y"
"640444050","10","セフォセフ静注用１ｇ","19","1","ｾﾌｫｾﾌｼﾞｮｳﾁｭｳﾖｳ1G","瓶","Y"
"640444061","8","注射用水　１ｍＬ","22","1","ﾁｭｳｼｬﾖｳｽｲ","管","Y"
"640444062","8","注射用水　２ｍＬ","22","1","ﾁｭｳｼｬﾖｳｽｲ","管","Y"
"640444071","11","バクフォーゼ静注用１ｇ","19","1","ﾊﾞｸﾌｫｰｾﾞｼﾞｮｳﾁｭｳﾖｳ1G","瓶","Y"
"640450010","20","５％ブドウ糖注射液「ニッシン」　２０ｍＬ","22","1","5%ﾌﾞﾄﾞｳﾄｳﾁｭｳｼｬｴｷﾆｯｼﾝ","管","Y"
"640451000","21","アナペイン注２ｍｇ／ｍＬ　０．２％１０ｍＬ","22","1","ｱﾅﾍﾟｲﾝﾁｭｳ2MG/ML","管","Y"
"640451001","22","アナペイン注２ｍｇ／ｍＬ　０．２％１００ｍＬ","20","1","ｱﾅﾍﾟｲﾝﾁｭｳ2MG/ML","袋","Y"
"640451002","24","アナペイン注７．５ｍｇ／ｍＬ　０．７５％１０ｍＬ","22","1","ｱﾅﾍﾟｲﾝﾁｭｳ7.5MG/ML","管","Y"
"640451003","24","アナペイン注７．５ｍｇ／ｍＬ　０．７５％２０ｍＬ","22","1","ｱﾅﾍﾟｲﾝﾁｭｳ7.5MG/ML","管","Y"
"640451004","20","アナペイン注１０ｍｇ／ｍＬ　１％１０ｍＬ","22","1","ｱﾅﾍﾟｲﾝﾁｭｳ10MG/ML","管","Y"
"640451005","20","アナペイン注１０ｍｇ／ｍＬ　１％２０ｍＬ","22","1","ｱﾅﾍﾟｲﾝﾁｭｳ10MG/ML","管","Y"
"640451006","19","アルケラン静注用５０ｍｇ　（溶解液付）","19","1","ｱﾙｹﾗﾝｼﾞｮｳﾁｭｳﾖｳ50MG","瓶","Y"
"640451010","20","ザイボックス注射液６００ｍｇ　３００ｍＬ","20","1","ｻﾞｲﾎﾞｯｸｽﾁｭｳｼｬｴｷ600MG","袋","Y"
"640451014","15","ラジカット注３０ｍｇ　２０ｍＬ","22","1","ﾗｼﾞｶｯﾄﾁｭｳ30MG","管","Y"
"640451015","20","ロカルトロール注０．５　０．５μｇ１ｍＬ","22","1","ﾛｶﾙﾄﾛｰﾙﾁｭｳ0.5","管","Y"
"640451016","16","ロカルトロール注１　１μｇ１ｍＬ","22","1","ﾛｶﾙﾄﾛｰﾙﾁｭｳ1","管","Y"
"640451017","23","１％ディプリバン注－キット　２００ｍｇ２０ｍＬ","47","1","1%ﾃﾞｨﾌﾟﾘﾊﾞﾝﾁｭｳ-ｷｯﾄ","筒","Y"
"640451018","23","１％ディプリバン注－キット　５００ｍｇ５０ｍＬ","47","1","1%ﾃﾞｨﾌﾟﾘﾊﾞﾝﾁｭｳ-ｷｯﾄ","筒","Y"
"640451027","16","ヒューマログ注カート　３００単位","47","1","ﾋｭｰﾏﾛｸﾞﾁｭｳｶｰﾄ","筒","Y"
"640451036","18","オメガシン点滴用０．３ｇ　３００ｍｇ","19","1","ｵﾒｶﾞｼﾝﾃﾝﾃｷﾖｳ0.3G","瓶","Y"
"640451037","32","オメガシン点滴用０．３ｇバッグ　３００ｍｇ生理食塩液１００ｍＬ付","51","3","ｵﾒｶﾞｼﾝﾃﾝﾃｷﾖｳ0.3Gﾊﾞｯｸ","キット","Y"
"640453024","28","イムノマックス－γ注５０　５０万国内標準単位（溶解液付）","19","1","ｲﾑﾉﾏｯｸｽ-ｶﾞﾝﾏﾁｭｳ50","瓶","Y"
"640453025","30","イムノマックス－γ注１００　１００万国内標準単位（溶解液付）","19","1","ｲﾑﾉﾏｯｸｽ-ｶﾞﾝﾏﾁｭｳ100","瓶","Y"
"640453051","16","モルヒネ塩酸塩注射液　４％５ｍＬ","22","1","ﾓﾙﾋﾈｴﾝｻﾝｴﾝﾁｭｳｼｬｴｷ","管","Y"
"640453060","28","乾燥濃縮人アンチトロンビン３　１，５００単位（溶解液付）","19","1","ｶﾝｿｳﾉｳｼｭｸﾋﾄｱﾝﾁﾄﾛﾝﾋﾞﾝ","瓶","Y"
"640453080","14","シオゾール注１０ｍｇ　１ｍＬ","22","1","ｼｵｿﾞｰﾙﾁｭｳ10MG","管","Y"
"640453081","14","シオゾール注２５ｍｇ　１ｍＬ","22","1","ｼｵｿﾞｰﾙﾁｭｳ25MG","管","Y"
"640453083","18","静注用フローラン専用溶解液　５０ｍＬ","19","1","ｼﾞｮｳﾁｭｳﾖｳﾌﾛｰﾗﾝｾﾝﾖｳﾖｳ","瓶","Y"
"640453084","13","静注用フローラン０．５ｍｇ","19","1","ｼﾞｮｳﾁｭｳﾖｳﾌﾛｰﾗﾝ0.5MG","瓶","Y"
"640453085","13","静注用フローラン１．５ｍｇ","19","1","ｼﾞｮｳﾁｭｳﾖｳﾌﾛｰﾗﾝ1.5MG","瓶","Y"
"640453086","20","静注用フローラン１．５ｍｇ　（溶解液付）","19","1","ｼﾞｮｳﾁｭｳﾖｳﾌﾛｰﾗﾝ1.5MG","瓶","Y"
"640453101","14","注射用エンドキサン１００ｍｇ","19","1","ﾁｭｳｼｬﾖｳｴﾝﾄﾞｷｻﾝ100MG","瓶","Y"
"640453139","13","トブラシン注小児用１０ｍｇ","22","1","ﾄﾌﾞﾗｼﾝﾁｭｳｼｮｳﾆﾖｳ10MG","管","Y"
"640453140","10","トブラシン注６０ｍｇ","22","1","ﾄﾌﾞﾗｼﾝﾁｭｳ60MG","管","Y"
"640453163","32","ポリエチレングリコール処理抗ＨＢｓ人免疫グロブリン　千単位５ｍＬ","19","1","ﾎﾟﾘｴﾁﾚﾝｸﾞﾘｺｰﾙｼｮﾘｺｳHB","瓶","Y"
"640454001","12","アリナミンＦ５注　５ｍｇ","22","1","ｱﾘﾅﾐﾝF5ﾁｭｳ","管","Y"
"640454002","14","アリナミンＦ１０注　１０ｍｇ","22","1","ｱﾘﾅﾐﾝF10ﾁｭｳ","管","Y"
"640454006","11","オンコビン注射用１ｍｇ","19","1","ｵﾝｺﾋﾞﾝﾁｭｳｼｬﾖｳ1MG","瓶","Y"
"640454012","11","ジェムザール注射用１ｇ","19","1","ｼﾞｪﾑｻﾞｰﾙﾁｭｳｼｬﾖｳ1G","瓶","Y"
"640454013","14","ジェムザール注射用２００ｍｇ","19","1","ｼﾞｪﾑｻﾞｰﾙﾁｭｳｼｬﾖｳ200MG","瓶","Y"
"640454017","20","セファランチン注１０ｍｇ　０．５％２ｍＬ","22","1","ｾﾌｧﾗﾝﾁﾝﾁｭｳ10MG","管","Y"
"640454018","20","セフォタックス注射用０．５ｇ　５００ｍｇ","19","1","ｾﾌｫﾀｯｸｽﾁｭｳｼｬﾖｳ0.5G","瓶","Y"
"640454019","12","セフォタックス注射用１ｇ","19","1","ｾﾌｫﾀｯｸｽﾁｭｳｼｬﾖｳ1G","瓶","Y"
"640454021","10","セルシン注射液５ｍｇ","22","1","ｾﾙｼﾝﾁｭｳｼｬｴｷ5MG","管","Y"
"640454022","11","セルシン注射液１０ｍｇ","22","1","ｾﾙｼﾝﾁｭｳｼｬｴｷ10MG","管","Y"
"640454027","19","ニコリンＨ注射液０．５ｇ　２５％２ｍＬ","22","1","ﾆｺﾘﾝHﾁｭｳｼｬｴｷ0.5G","管","Y"
"640454028","17","ニコリンＨ注射液１ｇ　２５％４ｍＬ","22","1","ﾆｺﾘﾝHﾁｭｳｼｬｴｷ1G","管","Y"
"640454029","18","ニコリン注射液１００ｍｇ　５％２ｍＬ","22","1","ﾆｺﾘﾝﾁｭｳｼｬｴｷ100MG","管","Y"
"640454030","21","ニコリン注射液２５０ｍｇ　１２．５％２ｍＬ","22","1","ﾆｺﾘﾝﾁｭｳｼｬｴｷ250MG","管","Y"
"640454031","19","ニコリン注射液５００ｍｇ　５％１０ｍＬ","22","1","ﾆｺﾘﾝﾁｭｳｼｬｴｷ500MG","管","Y"
"640454032","16","ノバントロン注２０ｍｇ　１０ｍＬ","19","1","ﾉﾊﾞﾝﾄﾛﾝﾁｭｳ20MG","瓶","Y"
"640454034","12","パルクス注５μｇ　１ｍＬ","22","1","ﾊﾟﾙｸｽﾁｭｳ5ﾏｲｸﾛG","管","Y"
"640454035","13","パルクス注１０μｇ　２ｍＬ","22","1","ﾊﾟﾙｸｽﾁｭｳ10ﾏｲｸﾛG","管","Y"
"640454036","13","ヒルトニン０．５ｍｇ注射液","22","1","ﾋﾙﾄﾆﾝ0.5MGﾁｭｳｼｬｴｷ","管","Y"
"640454039","21","フォリルモンＰ注７５　７５単位（溶解液付）","22","1","ﾌｫﾘﾙﾓﾝPﾁｭｳ75","管","Y"
"640454043","22","プロテアミン１２注射液　（１２％）２００ｍＬ","20","1","ﾌﾟﾛﾃｱﾐﾝ12ﾁｭｳｼｬｴｷ","袋","Y"
"640454044","11","リプル注５μｇ　１ｍＬ","22","1","ﾘﾌﾟﾙﾁｭｳ5ﾏｲｸﾛG","管","Y"
"640454045","12","リプル注１０μｇ　２ｍＬ","22","1","ﾘﾌﾟﾙﾁｭｳ10ﾏｲｸﾛG","管","Y"
"640460006","21","５０％ブドウ糖注射液「ニッシン」　２０ｍＬ","22","1","50%ﾌﾞﾄﾞｳﾄｳﾁｭｳｼｬｴｷﾆｯｼ","管","Y"
"640460009","16","生理食塩液「ヒカリ」　５００ｍＬ","20","1","ｾｲﾘｼｮｸｴﾝｴｷﾋｶﾘ","袋","Y"
"640460011","11","光糖液５％　５００ｍＬ","20","1","ﾋｶﾘﾄｳｴｷ5%","袋","Y"
"640461005","22","エルカトニン１０エルカトニン単位１ｍＬ注射液","22","1","ｴﾙｶﾄﾆﾝ10ｴﾙｶﾄﾆﾝﾀﾝｲ1ML","管","Y"
"640462004","27","ゾラデックスＬＡ１０．８ｍｇデポ　（ゴセレリンとして）","47","1","ｿﾞﾗﾃﾞｯｸｽLA10.8MGﾃﾞﾎﾟ","筒","Y"
"640462006","19","レミケード点滴静注用１００　１００ｍｇ","19","1","ﾚﾐｹｰﾄﾞﾃﾝﾃｷｼﾞｮｳﾁｭｳﾖｳ1","瓶","Y"
"640462007","14","ロイスタチン注８ｍｇ　８ｍＬ","19","1","ﾛｲｽﾀﾁﾝﾁｭｳ8MG","瓶","Y"
"640462008","21","オフサグリーン静注用２５ｍｇ　（溶解液付）","19","1","ｵﾌｻｸﾞﾘｰﾝｼﾞｮｳﾁｭｳﾖｳ25M","瓶","Y"
"640462009","18","注射用エラスポール１００　１００ｍｇ","19","1","ﾁｭｳｼｬﾖｳｴﾗｽﾎﾟｰﾙ100","瓶","Y"
"640462011","19","グランシリンジ７５　７５μｇ０．３ｍＬ","47","1","ｸﾞﾗﾝｼﾘﾝｼﾞ75","筒","Y"
"640462012","21","グランシリンジ１５０　１５０μｇ０．６ｍＬ","47","1","ｸﾞﾗﾝｼﾘﾝｼﾞ150","筒","Y"
"640462013","22","グランシリンジＭ３００　３００μｇ０．７ｍＬ","47","1","ｸﾞﾗﾝｼﾘﾝｼﾞM300","筒","Y"
"640462032","19","パシル点滴静注液３００ｍｇ　１００ｍＬ","51","3","ﾊﾟｼﾙﾃﾝﾃｷｼﾞｮｳﾁｭｳｴｷ300","キット","Y"
"640462033","19","パシル点滴静注液５００ｍｇ　１００ｍＬ","51","3","ﾊﾟｼﾙﾃﾝﾃｷｼﾞｮｳﾁｭｳｴｷ500","キット","Y"
"640462038","11","カルセド注射用２０ｍｇ","19","1","ｶﾙｾﾄﾞﾁｭｳｼｬﾖｳ20MG","瓶","Y"
"640462039","11","カルセド注射用５０ｍｇ","19","1","ｶﾙｾﾄﾞﾁｭｳｼｬﾖｳ50MG","瓶","Y"
"640462040","13","ファンガード点滴用５０ｍｇ","19","1","ﾌｧﾝｶﾞｰﾄﾞﾃﾝﾃｷﾖｳ50MG","瓶","Y"
"640462041","13","ファンガード点滴用７５ｍｇ","19","1","ﾌｧﾝｶﾞｰﾄﾞﾃﾝﾃｷﾖｳ75MG","瓶","Y"
"640462042","19","ブレビブロック注　１００ｍｇ　１０ｍＬ","19","1","ﾌﾞﾚﾋﾞﾌﾞﾛｯｸﾁｭｳ100MG","瓶","Y"
"640462043","18","リゾビスト注　４４．６ｍｇ１．６ｍＬ","19","1","ﾘｿﾞﾋﾞｽﾄﾁｭｳ","瓶","Y"
"640462052","32","エスポー皮下用２４０００シリンジ　２４，０００国際単位０．５ｍＬ","47","1","ｴｽﾎﾟｰﾋｶﾖｳ24000ｼﾘﾝｼﾞ","筒","Y"
"640462059","28","ペントシリン静注用１ｇバッグ　（生理食塩液１００ｍＬ付）","51","3","ﾍﾟﾝﾄｼﾘﾝｼﾞｮｳﾁｭｳﾖｳ1Gﾊﾞ","キット","Y"
